id,text,category
1409520460300234760,Feliz día del orgullo para mi y para todxs &lt;3 #PrideDay #Orgullo #Orgullo2021 #OrgulloLGTBI #PrideMonth,HS
1412004768386588675,"+ Hungría de Orban y en la España de Abascal.Mujeres, personas racializadas, gitanxs, colectivo #LGTBI+: NOS ESTÁN MATANDO.No sigamos riéndoles las gracias a quienes les blanquean. Los discursos de odio son la antesala de los delitos de odio. Reaccionemos o lo pagaremos caro.",HS
1409487524154777604,"¡Feliz día del orgullo chicxs!🏳️‍🌈Y recuerden... No buscamos tolerancia, buscamos el respeto que nos deben.#Pride2021 #OrgulloLGTBI #Orgullo",HS
1409525888060956676,Por esa gente que quiere. Que quiere de verdad y no lo oculta. Y lo grita. Porque quiere. Porque quiere de verdad.Querer es ser libre.Libre de querer.Valiente. #LGTBI #Orgullo2021,HS
1418653858570641414," Yo, entre otras cosas trabajo de voluntaria contra el #bullying,en la misma estamos muy unidas tanto al grupo de mujer violencia de genero y grupo #LGTB Rechazo todos los tipos de violencia. Tal vez haya que encontrar una solución que no perjudique a nadie, algo utópico quizás",HS
1409646383653478402,"🌈Dios te ama, ames a quien ames. ❤️🧡💛💚💙💜Feliz día del orgullo LGTBI+H      #Orgullo #OrgulloLGTBI #comunidaddemadrid #NoMasOdio #pride #Madrid",HS
1409453067364360192,"Un año más, celebrando el #OrgulloLGTBI Un año más sigue siendo necesario.Un año más somos conscientes de que lo conquistado no es inamovible y hay que mantenerlo.Celebrar el orgullo también es informarse, votar, respetar, educar y actuar en consecuencia.❤️🧡💛💚💙💜🤎🖤",HS
1409528692510973956,nunca pensé decirlo pero que buena la visualización y difusión que le están dando al #OrgulloLGTBI en su programa 👏🏼,HS
1409525262249758727,"Nuestros derechos se persiguen, se luchan, se consiguen, y sobretodo se defienden.Feliz Orgullo y feliz vida, querides.❤️🧡💛💚💙💜#Orgullo2021 #OrgulloLGTBI #PrideMonth #LoveIsLove #HabraLeyTrans",HS
1409517710501986323," #Orgullo2021 #Pride2021 Ojalá un día no sea necesario tener ""un día"" para reivindicar derechos. Sería un buen comienzo #LGTBI",HS
1409504261659054083,"Que digo yo que qué guay el día que no haya que levantar el puño por defender quien eres, ¿no? Hasta entonces, #OrgulloLGTBI y, recordad, no hace falta pertenecer a un colectivo para defender sus derechos.",HS
1409542718938882061,Feliz día del #Orgullo2021 Gracias a las personas que seguís luchando por la visibilidad de la diversidad sexual.#Orgullo #OrgulloLGTBI #OrgulloSiempre,HS
1409566267959398401,"Hoy día del #Orgullo no olvidemos a todas esos peruanos que, históricamente hemos sido sistemáticamente expuestos a tortura, violencia sexual y discriminación, solo por ser LGTBI. Nadie nos invisibilizará, nadie nos callará. Tenemos derechos y pelearemos por ellos.",HS
1409874145618370573," muchas de esas víctimas son también de la comunidad #LGBTI y no han sido reconocidas por el simple hecho de ser de esa comunidad. No es cuestión de identidad, es cuestión de reconocer que la violencia ha llegado a todos lados y sin distinción.",HS
1412458855292968962," Es que aunque a alguien LGBT no se le note que lo es, el mero hecho de usar la homosexualidad como insulto, insinuando que es algo negativo, es para hacérselo ver.De pegarle una paliza a alguien ""por maricón"", lo sea o no, ya ni hablamos.",HS
1409640240466169871,"Está bien que digáis que hay que “ser y demostrar ser del colectivo siempre”, pero quiero recordaros que, a veces, no es tan fácil. Hoy también es el día de quienes no han podido o sabido “salir del armario”. No asumáis ni simplifiquéis. Paciencia y empatía. #OrgulloLGTBI",HS
1409626378635407366,"Exigirle a toda la sociedad, al estado políticas públicas, a la educación, a nuestros compañeros y amigos, a nuestros empleadores. A Todos: “No queremos aceptación exigimos igualdad ! No necesitamos aprobación exigimos libertad!” 🏳️‍🌈 #OrgulloLGTBI",HS
1409503592617234432,Sigue siendo la Reina de la Noche! Porque en ti hay un Ser Humano en Libertad 🏳️‍🌈Feliz Pride #pride #OrgulloLGTBI #Pride2021 #Argentina,HS
1412504797262057479,Recemos para que la palabra maricon que es un insulto para menospreciar a los gay deje de utilizarse en la sociedad y para que cualquier otro insulto denigrante para el colectivo #LGTBI desaparezca de nuestra sociedadAmén,HS
1412246109746044938,Alguna vez escucharon que a alguien lo asesinaron por ser heterosexual?BASTA DE DISCRIMINACIÓN Y VIOLENCIA🏳️‍🌈 ✨#JusticiaPorSamuel LGBT #LGBT #justiciaparasamuel #JUSTICIA,HS
1409531669959356422,"Siempre he pensando que el poder ir con tu pareja tomadas de la mano caminando sin miedo por la vida, eso es felicidad y orgullo. En esos pequeños actos está la verdadera resistencia y revolución. #OrgulloLGTBI #Pride2021 #OrgulloSiempre #LoveIsLove",HS
1411674428027584518," Tal vez llevas razón, y deberíamos de salir a la calle para patrullas ciudadanas frentes a estos ataques y manifestarnos para una ley lgtbi-fobia pontente para acabar con la violencia, la fiesta tampoco es mala pero igual nos hemos dormido y anestesiado.",HS
1409497457302593539,"Hoy por un mundo en el que las Fridas y Chavelas, se desnuden por dentro y por fuera, con la libertad acariciando sus alas.#emergenciafeminista #OrgulloLGTBI #orgullo2021 #orgullolgbt #pride2021 #fridakahlo #chavelavargas #yohagolanochevioleta #feminista #somoslacuartaola",HS
1409959861882925058," Es necesario que temas como la violencia de género, el orgullo lgtb+, el aborto legal, etc.. tengan primer plano, para naturalizarse y perder el estigma. Obvio que los hombres y heteros nos podemos sentir desplazados, pero no es asi. Es equilibrar la balanza. Asi lo veo yo.",HS
1414904673149112322,Desde Grupo ASG rechazamos de forma tajante la ola de violencia hacia el colectivo #LGTBI+.QUEDARSE CALLADO ES SER PARTE DEL PROBLEMA.,HS
1409359949269016578,"🏳️‍🌈 Ni la sociedad, ni el estado me dirán como y a quien amar..🏳️‍🌈 #28deJunio #LGTBI",HS
1409493024984473600,"Recuerdo que el #OrgulloLGTBI #Orgullo2021 no es solo ""love is love"" o ""love wins""... Es el derecho de muchas personas a ser y vivir su identidad de género y orientación sexual.El Orgullo tampoco debería ser una fiesta privada ni una estrategia de marketing #OrgulloCritico",HS
1409566729001439233,Que el orgullo sea diarioEl amor tambiénQue amemos sin aguantarloY que el tiempo diga porqué#pride #Orgullo2021 #Orgullo #OrgulloLGTBI Te Amo Preciosa Mía,HS
1410198079026962432," Pero es que eso es lo que reclama el colectivo! Que se nos respete porque nosotros no nos metemos con nadie, solo queremos que no se ejerza violencia contra nosotros por ser lgtb",HS
1409539678198501387,"❤❤🧡🧡💛💛💚💚💙💙💜💜Piensa, siente, ama y sé libre!La vida es más bonita de color 🏳️‍🌈🏳️‍⚧️Feliz día del #OrgulloLGTBI!#Orgullo2021",HS
1409482666630598659,"feliz día del orgullo a todas esas personas que son valientes de mostrar quienes son y a aquellas que no pueden mostrarse con libertad, estoy orgullosa de cada uno de ustedes. AMOR ES AMOR ✊🏼#Orgullo2021 #Orgullo #OrgulloLGTBI",HS
1418612612175106051," Que podrían revisarse los criterios y cambiar cosas, OK. Peticiones al COI...  Pero lo que no se puede consentir son las amenazas, insultos y el #bullying gratuito que esta sufriendo ella y otra gente #LGTBI La falta de respeto y empatía es lo que me duele más de toda esto",HS
1409539921912766474,"Añado: #LeyTransYa, una ley que incluya a las personas no binarias, que proteja a las personas trans menores, y que no se deje a las personas trans migrantes. #OrgulloLGTBI",HS
1409528923474567168,"La bandera LGBTQ+ ha sido utilizada como símbolo del orgullo lésbico, gay, bisexual y trans desde 1978. Los diferentes colores simbolizan la diversidad en la comunidad LGBTQ+. #orgullo #lgtbi #lgtbiq #lgtbiespaña #pride #pridemonth #pride🌈 #pride2021 #pridemonth2021 #prideweek",HS
1409475638210203650," Llegara El día que  ""NO CENSUREMOS"" el amor entre iguales !!!Ojalá lo vea ,mientras VIVA EL #OrgulloLGTBI #Orgullo2021",HS
1409978976664178688,"Si no pueden ver a un ser humano que tiene derecho a ser feliz y sentirse pleno bajo una indumentaria de género que 'rompe lo establecido',amor entre el mismo sexo o cambio de género, entonces precisamente se está mal como humanidad.Es un ejercicio de tolerancia y respeto #LGTBI",HS
1409604112585535489,"#lgtbMi favorita sería está :""No hubiera pensado que fueras hetero eres muy femenina.""",HS
1409614088150388736,"🌈Feliz día del #Orgullo #OrgulloLGTBI #Orgullo2021 ¡Por un mundo donde sean y se sientan segurxs, felices y libres! ❤️🧡💛💚💙💜🤎🖤🤍🌈",HS
1412354860180254727,"Espero que después de sucesos como el de #Samuel no me vuelvan a decir que no es necesario llevar a las aulas temas de concienciación sobre respeto y tolerancia hacia personas #LGTBIEDUCACIÓN, EDUCACIÓN Y MÁS EDUCACIÓN #JusticiaParaSamuel",HS
1409901530447323138,✊🏻🏳️‍🌈🏳️‍⚧️El Gobierno de España aprueba hoy el anteproyecto de #EsLeyTransLGTBI que reconoce avances imprescindibles para los derechos de las personas #LGTBI en general y #Trans en particular. Son muchos los logros que celebrar 🧶⬇️1⃣,HS
1409602276650536966,"Hoy, día del #OrgulloLGTBI, acaba de aparecer un energúmeno en First Dates diciendo que ni le gustan los homosexuales ni los quiere cerca de él. Que nos respeta pero no nos acepta.Seguiréis preguntando por qué hace falta el Orgullo y seguiremos señalando los porqués. 🏳️‍🌈💪🏳️‍⚧️",HS
1409509397009768455,No os pasa que : cada uno que haga lo que le dé la gana &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; #Pride2021 #Orgullo2021 #OrgulloLGTBI,HS
1412336402612817926," Mi tío tuvo que emigrar, era el ""mariconcillo"" De chico entre los vecinos. Que a nadie se le olvide que son personas, somos hoy más los que apoyamos #Orgullo #LGTBI  por todos los que hoy no están, y silenciaron 🏳‍🌈🏳‍🌈🏳‍🌈",HS
1409602336633372672,"La sociedad va arrinconando poco a poco la LGTBIfobia y se ven tan encerrados que cada vez gritan más, pero son menos.Vamos por el buen camino, el #OrgulloLGTBI vino para quedarse 🌈",HS
1413517352583540736," No podemos callar  estas injusticias #LGTBI+Q #STOPVIOLENCIADa igual tu género .Da igual tu clase social .Da igual ser joven o viejo. Da igual tus discapacidades. Da igual tu partido político, tu religión. Da igual tu raza.Da igual que sea un pájaro qué un león. 🚫🚫",HS
1411471157803499525,¿Hasta cuando vamos a tener que luchar por unos derechos vitales para cualquier persona?  Esto acaba de ocurrir en pleno siglo XXI señores. Acaban de asesinar a una persona por ser del colectivo LGTBI.  DEP Samuel. #Asesinato #LGTBI 🖤,HS
1414919290575261698,Espero de corazón que se convierta en una herramienta para la la lucha por la igualdad en el deporte de las mujeres y el colectivo #LGTBI ¡Feliz de publicar con un equipo tan comprometido y lleno de talento! 🏳️‍🌈🙌,HS
1409464616250445825,"Hoy el género ya no es sólo sexo. Ojalá lo fuera. Es más que unos genitales. Dejad que las personas se encuentren donde reconozcan que pertenecen, en el grupo social con el que sientan seguridad e identificación. #OrgulloLGTBI",HS
1411462893917310979," No me molesta nada de eso. Me molesta que estás otra vez intentando difuminar tanto la cuestión que acabe evitándose decir lo que ocurre. Hay una violencia especifica contra la personas lgtbi que además está aumentando. Y luchar contra eso es cuestión de dignidad, fin",HS
1409580650466787332,"A través de nuestras expresiones públicas no buscamos promover nuestra orientación sexual, simplemente queremos gritarle al mundo que no nos esconderemos y que seguiremos luchando por nuestros derechos a ser y existir. #OrgulloLGTBI",HS
1409491986776735752,"Recordad que el #OrgulloLGTBI no solo va de amor. Con el lema ""Love is Love"" solo desviamos la atención de otras realidades, como las que viven nuestrxs compis trans. Y joe, que no tenemos que enamorarnos para validar nuestra sexualidad.",HS
1409460606634270725,"Momento si así lo deseas, y si no, ¡también está bien! Vivan y dejen vivir #Pride2021 #pride #Orgullo2021 #OrgulloLGTBI #ElSalvador",HS
1409948690643570708," No has leído mi tuit, parece ser. Y sí, negar los derechos fundamentales al colectivo #LGTBI es ser #homófobo y #tránsfobo. Lo de los derechos particulares lo dices tú. La típica falacia del hombre de paja. Y, por favor, no me des lecciones 'fariseicas' de antropología cristiana.",HS
1410877648188870656,"✊ Estamos construyendo un Jabugo abierto, integrador y respetuoso con la pluralidad, que facilita la integración de la población #LGTBI. ❤️ Un pueblo en el que todo el mundo pueda ser, amar libremente y sentirse orgulloso.",HS
1416369337678577668,"🔴Nuestro logo vuelve a ser el de siempre, pero eso no quiere decir que el Orgullo no deba reivindicarse durante todo el año.❌ No es una fiesta.❌ No es una celebración.✅ Es la lucha de los derechos #LGTB🏳️‍🌈 Cofrades y #ConMuchoOrgullo",HS
1409508025468080128,Apoya a las personas más invisibilzadas del colectivo y bajo ningún concepto las hagas sentir incómodas en espacios que son de todes.Os deseo un feliz y muy reivindicativo día del #OrgulloLGTBI #orgullo,HS
1411995645985054724,"Tenemos conectarnos más con la sociedad, con la nueva generación #LGTB que nos hace repensar y mejorar la calidad de vida de muchas personas que durante años han reprimido su libertad para ser aceptados por una sociedad que no estaba y no está tan abierto naturalizar el amor",HS
1409504656766771207,Para garantizar que no haya ciudadanos de segundaPara crear espacios seguros para todesPara que nadie niegue nuestra existenciaPara derribar estereotipos y estigmasPara que se escuchen todas las voces silenciadas#OrgulloLGTBI,HS
1409444748780318720,"Los derechos no se piden, los derechos se exigen. Hoy todas con les compas trans, no podemos avanzar como colectivo si no estamos todes.#SeraLey #LeyTrans #LeyTransYa #LGTBI #LGBT #OrgulloLGTBI",HS
1409485757320925186,"Ahora más que nunca, tenemos que sumar y aportar y hacer lo que haga falta para que cada cual pueda mostrarse tal como es, sin miedos ni represalias.No podemos mantenernos indiferentes ante discriminaciones 💪#OrgulloLGTBI",HS
1409625482811744260,La lucha sigue. Gracias por enseñarnos tanto. 🏳️‍🌈🏳️‍⚧️Todo el mundo debería vivir su vida e identidad sin discriminación ni miedo. Con LIBERTAD. 🏳️‍🌈Feliz Orgullo a TODXS! ❤️#pride #pride2021 #Orgullo2021 #Orgullo #OrgulloLGTBI,HS
1411795292500992000,Absolutamente impactada por el asesinato LGTBIfobico de Samuel. Una sociedad democrática como la nuestra no puede tolerar estos ataques homófobos cada vez más frecuentes... Solo deseo #justiciaparasamuel y que nunca más ninguna persona #LGTBI pase por otra agresión. Basta YA!,HS
1409519319617355784,"Orgulloso de quienes iniciaron la lucha por nuestros derechos, de quienes se sumaron en el camino, de quienes en la actualidad lo hacen y lo seguirán haciendo. #Orgullo #OrgulloSiempre #OrgulloLGTBI #Orgullo2021",HS
1409454448775208966,"Sois muy valiosas, valiosos y valioses y nunca, nunca, permitáis que nadie os diga lo contrario. Os quiero mucho y estoy muy orgullosa de vosotres❤🧡💛💚💙💜 #Orgullo2021 #OrgulloLGTBI",HS
1409606683878383619,"Feliz día del orgullo para la comunidad LGBTI que, a pesar de la discriminación y violencia que sufre a diario, sigue alegre y optimista de que el futuro será igualitario y diverso. Y sí, lo creo, definitivamente lo será, más temprano que tarde. 🏳️‍🌈",HS
1411760625756389377,"Ahora mas que nunca el colectivo #LGTBI deberíamos salir a la calle y manifestarnos. El orgullo NO SOLO ES UN DÍA, salgamos todos a la calle y manifestémonos, que la muerte de Samuel no quede en el olvido.Quiero salir por cualquier calle de España sin miedo a que me maten",HS
1409451564616519680,Te imaginas un mundo donde cualquier persona pueda besar a otra sin miedo?Te imaginas un mundo donde puedas amar a cualquier persona libremente? Ojalá algún día ese mundo sea este!LOVE IS NEVER WRONG#Pride2021#OrgulloLGTBI,HS
1412363528913235969,"respalda y reproduce violencia lgbt+fóbica.La comunidad LGTBIQ+ nos merecemos una vida digna, plena y segura. Nos merecemos un futuro, saber que llegaremos a casa. Desde aquí mandamos todo nuestro apoyo a les amigues y familiares de Samuel, y damos las gracias a todes les que +",HS
1410339531295969281,"TODOS los días en CUALQUIER lado no solo un mes al año, yo deseo que cada miembro de la comunidad LGBT+ encuentre cada vez más lugares donde se sientan segures y respetades, sin acoso, sin violencia y sin maltratos solamente por ser quien somos LES AMO 🏳️‍🌈❤️🏳‍⚧",HS
1409534561139281922,En el día del orgullo LGBTI exigimos no más violencia:389 personas LGBT han sido asesinadas en #Honduras desde el año 2009 hasta la actualidad. 91% de los casos queda en total olvido e impunidad. 9% logran sentencia condenatoria. #PuedeSerDistinto,HS
1412016949232603142,un abrazo a todas las personas lgbt que estáis contando vuestras experiencias con violencia y lgbtfobia sois todas muy valientes y no estáis solas ❤️,HS
1409473083828736005,"Este año me voy a poner la banderita arcoiris, que aunque afortunadamente sus derechos se respetan cada vez más, hay cierta tendencia de ciertos machotes ibéricos a ir en la línea contraria, y en derechos, sean de quienes sean, ni un paso atrás #OrgulloLGTBI",HS
1412169974920192003,"Como estoy casi desconectada me he enterado ahora del asesinato del joven en La Coruña. Basta ya de violencia contra personas LGTBI+, ni simbólica, ni psicológica, ni física. #OrgulloLGTBI",HS
1409509363685920774,Como ciudadano y sujeto político promuevo y apuesto por el reconocimiento y respeto hacia la comunidad que hoy conmemora y celebra el día del #OrgulloLGTBI  #Orgullo2021,HS
1409521403628490752,Es el primer año en el que vivo el #OrgulloLGTBI sintiéndome libre y orgullosa de verdad.,HS
1409536554230505480,"Quiero mandar mi abrazo más fuerte a la comunidad LGBTI. Su lucha por SER, en libertad y sin exclusiones es un ejemplo para toda la sociedadCualquier proceso de liberación social tiene que contar con su participación o será incompleto . #OrgulloLGTBI",HS
1412209418683441167," Hay que hacer una campaña algo así como que ""Valorate y deja de darle valor a otro"" en tiempos donde se deben resignificar los derechos Lgbti el abuso de supuestos ""hombres"" por acceder a relaciones es violencia también. Me gusta que comentes estos temas en el perfil 😃",HS
1409467460345122817,Hoy recordamos que las vidas #LGTBI importan y que no necesitamos intérpretes ni tutelas. Queda mucho por hacer y por conquistar: es un buen día para recordar que la lucha #feminista y la lucha #LGTBI son dos luchas inescindibles. #Orgullo2021 #Orgullo,HS
1409649496858890250,#Orgullo2021 Mis amigos más queridos son parte de la comunidad lgbti!!! Y son las mejores personas que he conocido !!! Orgullosa siempre de ellos los amo!! #DiaDelOrgullo #OrgulloSiempre #OrgulloLGTBI,HS
1412336412020649987,"Que no nos de miedo.En las últimas semanas en #galicia hemos vivido varios ataques #lgtbfóbicos incluyendo el asesinato de #Samuel. Lo primero que pensé es que ""suerte"" he tenido de no haber sufrido nada similar. Y ahora me ha surgido el miedo. Eso es lo que quieren.#LGTBI",HS
1409592080318570499,"De LGBT para referirnos a ellos. Yo aspiro a una sociedad en la que la condición sexual o la autodeterminación de género no sea un condicionante para excluir. También espero una sociedad que deje de ver lo “marica"" u homosexual de ellos y ellas, para ver lo plenamente humano.",HS
1409499822793576450,"Feliz y reivindicativo #OrgulloLGTBI a todes!! Que no nos engañen con discursos vacíos y anuncios baratos. La cosa sigue mal y si nos dejamos irá a peor. Hoy, y cada día, sigamos luchando por les que nos precedieron y por les que nos seguirán.Unides, libres y orgulloses!!🏳️‍🌈✊🏼",HS
1409539565963075591,Lindo momento para ver la película #Milk para conmemorar la lucha de la diversidad en todos los ambitos ❗🇦🇷🌈✌ #BuenLunes #Navarro2023 #ElDestape #Orgullo2021 #OrgulloLGTBI,HS
1409482813863256068,"Solo decirles a todas las personas LGTB,q son las mejores personas del mundo,q son valientes y q le dan sentido a la palabra amar.No dejen q nadie les diga lo contrario,son increíbles.Menos a esas personas LGTB q votan a los q nos quitan nuestros derechos y odian#OrgulloLGTBI",HS
1409540335760457742,Desde Potenza no queremos dejar pasar este día para reafirmar nuestro compromiso con la igualdad real y los derechos humanos. #Orgullo2021 #OrgulloLGTBI #OrgulloLGTBIQ  #Pride2021 #pride,HS
1409525907489005571,"Está genial lo de: Love is Love y Love Wins, pero nuestra lucha va más allá del amor. Nuestra lucha va por nuestros DDHH. Y recordad siempre que nuestra lucha la comenzó el colectivo trans, que no se nos olvide nunca. #OrgulloLGTBI",HS
1410653980145983495,"Luego evidentemente viene la violencia económica que es que, si el casero te quiere echar x LGTB (x ejemplo) te vaya subiendo el alquiler hasta echarte y eso es lo q hay q pelear, regular el precio del alquiler.",HS
1411351838633439236,"Necesaria propuesta de Jadue: una ley contra la discriminación el odio y la violencia contra: semitas, LGTBI,  inmigrantes, comunistas, pueblos originarios y otros grupos que reciben injurias, rechazo, marginación, insultos y amenazas permanentes sin razón.Much viven con miedo",HS
1412543417536716804," te han pegado una paliza por darte la mano con tu pareja???No existe tal cosa, los heterosexuales no nos sentimos perseguidos por nada ni nadie, deje de inventarel colectivo LGTBI solo quiere, que nadie tenga cuestionar como amamos o como queremos ser",HS
1409460070530887680,"🏳️‍🌈 En el día del #Orgullo2021 reivindicamos los derechos #LGTBI que son y serán siempre #DerechosHumanos. 🏛 Como protectores y garantes de los derechos de toda la ciudadanía, los gobiernos locales debemos actuar para conseguir una sociedad libre y orgullosamente diversa.",HS
1409577293576540167,Gracias a quienes nos precedieron y lucharon (y luchan) porque nuestras libertades y derechos sean respetadxs #OrgulloLGTBI,HS
1409576711235289088,Una de las cosas más bonitas de la diversidad sexual es que nos permite romper con la puta manía de establecer “lo común” como “lo normal” y ser capaces de normalizar “lo diferente”. #pride #Pride2021 #OrgulloLGTBI #Orgullo2021,HS
1409988189352247296,"A favor total de la nueva ley trans 👏👏👏👏👏👏 Opino k este paso es súper importante y de vital importancia. Yo nada tengo k ver con el colectivo #LGTB ya k soy hetero, pero tienen mi apoyo y respeto total. #Orgullo2021 #LeyTrans",HS
1411625941525307395,"Que la tierra te sea leve Samuel. “El meu escalfor i condol” a tus familiares, amigos... Desde hoy me vuelvo a declarar activista de tu causa, d mí causa #LGTBI Exijo a … combatir la #LGTBIfobia (hilo)",HS
1409539260143783942,"No tengo amigos gays, ni lesbianas, ni bisexuales, TENGO AMIGOS... Lo demás es su vida PRIVADA #Orgullo2021 #LGTBI #OrgulloLGTBI I N C L U S I O N ❤️🧡💛💚💙💜",HS
1409541991160061963,"Sueno con el día que en Venezuela el día de orgullo las instituciones públicas y privadas , Fisicamente y por las redes se vistan de tricolor, y exista una legislación fuerte y clara contra la discriminación y a favor de la diversidad #OrgulloLGTBI",HS
1411833855187636225,"Todo lo que el colectivo lgtb lleva sufrido es horroroso, pero esta violencia no se quedará en simples noticias. Vamos a luchar y a tomar las calles como nunca, basta, queremos vivir tranquiles sin tener q salir de nuestras casas atemorizades por lo q nos pueda pasar. Venceremos",HS
1412155709861548036," No discriminamos, ni agredimos y deploramos la violencia contra cualquier ser humano desde la concepción, q no se diferencia por grupos específicos, ni privilegiados, dado q somos todos seres humanos y con una dignidad q merece respeto. #rdesprovida #LGBT",HS
1414184202149433344,"Ya son varias las personas que me han dicho que tenga cuidando y me quite la pulsera LGTB para que no me den una paliza o me maten. Eso quieren, silenciarnos. No pienso hacerlo. No pienso esconderme. No nos van a meter miedo.",HS
1409557584445685767,"Hoy es el día del #OrgulloLGTBI , en el que se conmemora el día de la lucha por la dignidad, la vida, el respeto y los derechos de esta comunidad tan señala y perseguida por el prejuicio y la discriminación.El amor no tiene género y la dignidad humana tampoco¡Orgullo y respeto!",HS
1412530877331120128,"Espero que ahora que muchos no se preocuparan por la #Eurocopa2021 , a ver si algunas voces influenciadoras hacen eco de su rechazo a la #Homofobia y dedican un minuto a la actualidad de agresiones contra el colectivo #LGTBI ... la voz de todos es necesaria. #justiciaparasamuel",HS
1409516226850795523,"#28Junio Hoy y siempre, celebramos y acompañamos a toda la comunidad sexodiversa de la.⁣⁣Seguimos trabajando por justicia, verdad, reparación y garantías de no repetición. ❤️🧡💛💚💙💜🌳⁣#orgullolgtb #LGTBI #GayPride #OrgulloLGTBI",HS
1409464418254176258,"4/4 (…) día desaparezcan las barreras del amor, y se despenalize la homosexualidad en todos esos paises que todavía hoy reprimen el amor. Feliz orgullo a todos y fuerza y ánimo a todos aquellos que aún sufren.#LGTBIQ #DiadelorgulloLGTBI #pride #Pride2021 #LGTB #LGTBI",HS
1409553489278144514,"🌈Amor es Amor🌈La homosexualidad no es un virus ni algo que se contagie, somos seres humanos como toda persona🥺 No somos alien o monstruos.Merecemos respeto, no más homofobia ni discriminación 🏳️‍🌈#Pride #Lgtb #gay",HS
1412154481307963394," 👆El alejarse del cliché de marica destacón y mostrar que ser distintos no nos hace diferentes y que lo raro es muy normal.Pero sobre todo que la integración de lo lgbti+ ni es actual ni es debate, porque deberíamos dejar de verlos como mostruos.Y eso dice Pixar :)",HS
1415775756010012673,"#LGTB #rainbow la teoría de Aristóteles, Newton. #Filosofía. El arco y pacto de D10S 🌈. Quizás #Messias. El hecho es que #LGTB #MatrimonioIgualitario es un acto legislativo que nos vuelve más justos.",HS
1413428909916426240,"No confundamos gobernantes con habitantes, la comunidad #LGTBI de #Hungria es valiente y planta cara a la politica homofoba de Viktor Orbán. La tambien se pone las pilas en defensa de los rerechos del colectivo y contra la #LGTBIfobia. Juntos somos mas fuertes. 🌹",HS
1409496460257894401,"Buen día de orgullo para reinvidicar la diversidad de la vida en furgoneta, para reinvindicar espacios seguros y transinclusivos. Libres de prejuicio, libres de odio y de violencia. #Orgullo2021 #OrgulloLGTBI Feliz día, amigas!",HS
1412083223342063618,Desde Revolución PIR queremos dejar claro nuestro total rechazo a toda violencia dirigida hacia el colectivo LGTBI+Creemos que quedarnos calladas es ser parte del problema. La diversidad es una realidad aunque muchos se empeñen en atacarla #justiciaparasamuel 🏳️‍🌈,HS
1410231876904751113,Rechazar a una persona como inquilina por ser simplemente #LGTBI me parece algo horrible.,HS
1409546752055783426,"✊🏽 ¿Dónde está Tehuel? ✊🏽 Justicia por los travesticidios, transfemicidios y transhomicidios.#Orgullo2021 #OrgulloLGTBI #OrgulloSiempre",HS
1410216241072164869,"#EsUnError La violencia contra las mujeres, los niños, las personas mayores y la comunidad LGBT.",HS
1409533593345576970,"🌈 Se conmemora la revuelta de Stonewall, dando lugar a un movimiento revolucionario en contra de la discriminación y abusos. El closet es para la ropa. Seamos más libres y que reine en el pueblo el amor y la igualdad 🏳️‍🌈 #Orgullo #OrgulloLGTBI #LoveIsLove",HS
1409236403167404032,Estamos en el siglo 21 donde la gente tiene sus derechos propios de admitir lo que sienten por otra persona uso esto # para demostrar que los apoyo #Pride2021 #LGTBI para el amor no hay límites demuestrenlo 🏳️‍🌈✨❤️,HS
1409549064610500611,"No habrá orgullo para quienes lo exigimos si no hay derechos básicos para quienes no los pueden ni pedir. La lucha del #OrgulloLGTBI es indudablemente un asunto político y sus conquistas son también las conquistas de las amplias mayorías, del pueblo en su conjunto.",HS
1409626860984537092,"🏳️‍🌈 🏳️‍⚧️ El día que la #homosexualidad, #bisexualidad, #transexualidad y el #lesbianismo no tengan que ser noticia, entonces, habrá normalidad.#LGTBI #Orgullo #Orgullo2021 #Orgullo21 #OrgulloLGTBI",HS
1409534686834081795,Reconocer derechos es el primer paso a una Patria grande querida #Diputada❤️🙏...#DignidadIgualdaLibertad#FelizDiaAlColevtivo#LGTBI,HS
1409496806266970116,"Hoy se conmemora el Día del #OrgulloLGTBI. A pesar de logros en derechos, como el del matrimonio igualitario, los LGBTI siguen sufriendo discriminación. Por",HS
1409468695357841415,"Amar, quererse, tener relaciones sexuales, hacer manitas ... Como sea y da igual con quién sea. La atracción, el amor y la identidad no entienden de vuestros límites. Feliz día del #OrgulloLGTBI",HS
1409592916046143490,"#OrgulloLGTBI llega en momentos en los que está en duda el recuerda de aquellos que lucharon antes y garantizaron bajo su huella que hoy tengamos más libertad. Aquella libertad de hacer lo que quieras pero no sólo en tu cama, sino mostrando quién eres y a quién quieres.",HS
1409805608447098882,🏳️‍🌈🏳️‍⚧️Hoy se inicia en España el camino para nuevos derechos del colectivo #LGTBI. 🏛️ El Consejo de Ministros aprueba el proyecto de #LeyLGTBI que incluye la igualdad real para las personas trans. #PSOEGarantíaDeDerechos,HS
1409767154787008516,Hoy es un día muy importante para la comunidad #LGTBI y para el #feminismo en España. El #CdeMin  aprueba el anteproyecto de Ley Integral Trans y de Igualdad LGTBI que vuelve a colocar a España a la vanguardia en derechos civiles y en la protección de las minorías 👇🏻,HS
